,PRBodySize,CommitSize,No_of_Files_Changed,socialDistance,No_of_Comments,timeSpentOnPR,repositoryAge,No_of_collaborators,No_of_Stars,No_of_Watchers,No_of_OpenIssues,No_of_followers_Submitter,submitterStatus,pullrequestDecision
18144,0,40,1,0,8,3,647,20,10,10,6,30,1,1
18145,176,7433,277,0,3,8,1215,30,1846,1846,802,11,0,0
18146,241,23,2,0,0,1,1698,30,776,776,40,30,1,1
18147,37,2,1,0,0,0,951,30,802,802,389,30,1,1
18148,95,5,1,0,0,0,350,30,239,239,84,30,1,1
18149,726,19,1,0,2,6,393,30,3976,3976,177,30,0,1
18150,0,38,1,0,0,0,1372,11,8,8,29,0,1,1
18151,136,76,2,0,0,1,1698,30,776,776,39,30,1,1
18152,199,7372,18,0,0,0,380,6,8,8,5,4,1,1
18153,0,5,1,0,3,0,841,11,193,193,9,21,0,1
18154,85,127,5,0,2,4,1626,30,1230,1230,32,15,0,1
18155,202,7,2,0,2,4,717,30,50,50,47,30,1,1
18156,42,2,1,0,1,0,941,30,238,238,35,7,1,1
18157,0,3,1,0,0,0,1117,30,2683,2683,442,30,1,1
18158,0,37,2,0,16,2,424,30,51,51,24,15,0,1
18159,162,93,4,0,0,0,721,30,50,50,45,-1,0,1
18160,0,83,4,0,0,0,66,30,2603,2603,31,30,0,1
18161,0,4,1,0,1,1,598,30,119,119,10,18,1,1
18162,16,18,1,0,1,0,62,30,189,189,17,30,0,1
18163,0,2,1,0,1,0,898,30,3062,3062,57,30,0,0
18164,0,3,1,0,1,20,174,24,31,31,8,6,1,1
18165,0,1717,4,0,33,3,313,30,2509,2509,299,30,0,0
18166,0,11,2,0,1,22,172,24,31,31,7,7,1,1
18167,191,12,1,0,0,0,549,24,10,10,9,30,1,1
18168,444,56,3,0,6,2,725,30,2956,2956,96,30,0,0
18169,40,102,11,0,0,0,1417,30,4532,4532,2062,30,1,1
18170,46,8,2,0,2,0,218,23,5,5,10,12,1,1
18171,36,76,9,0,0,0,1417,30,4532,4532,2061,30,1,1
18172,0,33,3,0,0,0,1394,30,93,93,277,8,1,1
18173,0,4,1,0,2,3,1391,30,93,93,276,8,1,1
18174,87,276,14,0,12,20,1884,30,32,32,110,12,1,1
18175,65,1241,39,0,2,0,904,13,17,17,6,19,1,1
18176,0,1,1,0,0,0,1394,30,93,93,275,8,1,1
18177,108,104,3,0,27,2,1278,30,498,498,14,30,1,1
18178,11,2,1,0,0,0,164,30,334,334,16,-1,0,1
18179,49,4,1,0,0,0,301,13,57,57,7,20,1,1
18180,0,176,4,-1,0,0,484,12,5,5,15,-1,0,1
18181,262,4,1,0,1,0,720,30,54,54,22,1,0,1
18182,139,4,1,0,1,0,1188,30,935,935,57,30,0,0
18183,187,13,4,0,2,0,1116,30,2683,2683,441,30,0,1
18184,300,6,2,0,1,0,561,30,1014,1014,137,30,1,1
18185,64,2,1,0,0,0,1083,30,11454,11454,758,17,0,1
18186,24,15,1,0,1,0,209,30,912,912,29,9,0,1
18187,237,61,4,0,4,1,560,30,1014,1014,136,17,0,1
18188,79,24,2,0,9,1,1464,30,3592,3592,246,1,0,0
18189,0,4,1,0,0,3,847,30,170,170,309,30,1,1
18190,0,15914,295,0,20,0,2495,30,5824,5824,110,25,0,0
18191,19,473,8,0,9,29,836,30,2899,2899,1517,30,1,1
18192,466,44,1,0,6,0,170,28,3,3,57,8,1,1
18193,266,10,2,0,37,36,308,30,139,139,55,30,0,0
18194,109,8,1,0,1,0,266,6,9,9,3,30,1,1
18195,221,31,5,0,13,1,560,30,1014,1014,135,17,0,1
18196,1237,13934,214,0,48,5,205,11,13,13,5,-1,0,0
18197,0,207,1,0,0,0,1139,30,24,24,6,7,1,1
18198,458,19,3,0,1,3,1541,30,4171,4171,156,15,1,1
18199,0,2,1,0,1,0,170,28,3,3,56,4,1,0
18200,258,6,1,0,0,0,254,8,6,6,11,4,1,1
18201,922,518,22,0,28,24,276,30,56,56,10,30,1,1
18202,306,28,11,0,1,0,1743,30,3586,3586,259,0,0,1
18203,0,151,4,0,0,0,34,11,7,7,16,30,1,1
18204,0,7,3,0,0,0,445,30,17,17,6,30,1,1
18205,1010,4,1,0,1,0,2016,30,1037,1037,79,16,1,1
18206,204,11,1,0,3,0,444,13,1767,1767,4,30,1,1
18207,0,151,4,0,0,0,34,11,7,7,16,30,1,1
18208,431,18,1,0,0,0,678,9,27,27,8,30,0,1
18209,52,18,2,0,0,0,428,16,23,23,4,30,1,1
18210,0,31,2,0,3,0,860,11,68,68,8,15,1,0
18211,0,5,3,0,0,0,445,30,17,17,5,30,1,1
18212,0,1,1,0,1,0,76,30,4928,4928,6,30,1,1
18213,118,485,61,0,0,0,511,13,133,133,93,1,1,1
18214,0,21,1,0,0,0,625,30,24,24,4,1,1,1
18215,29,4,2,0,1,0,951,30,58,58,7,3,1,1
18216,653,58426,34,0,2,5,795,22,4,4,9,30,0,0
18217,129,9,1,0,4,21,606,25,12,12,117,28,1,1
18218,0,6,1,0,0,0,281,30,744,744,77,19,1,1
18219,12,5,2,0,3,34,2017,2,34076,34076,997,30,0,0
18220,0,3,1,0,0,0,555,7,197,197,7,2,0,1
18221,0,14,1,0,0,0,625,30,24,24,3,1,1,1
18222,823,0,4,0,28,9,1074,30,11454,11454,757,30,1,1
18223,43,3085,7,0,0,0,967,-1,47,47,21,30,0,1
18224,39,3,1,0,0,0,555,7,197,197,7,30,1,1
18225,180,17,5,0,22,24,563,30,1654,1654,136,30,1,1
18226,92,4,1,0,2,0,878,30,336,336,462,2,0,0
18227,10,4,1,0,1,0,253,1,5,5,7,30,0,1
18228,3,305,8,-1,0,0,22,4,3,3,25,-1,0,1
18229,2294,3530,26,0,8,0,1093,9,1401,1401,35,30,0,0
18230,0,24,3,0,0,0,1220,7,27,27,20,1,1,1
18231,350,12219,2769,0,0,0,190,-1,8,8,13,14,0,1
18232,184,45,4,0,0,0,1287,16,16,16,14,12,1,1
18233,0,4,1,0,13,0,161,30,3461,3461,58,30,1,1
18234,145,29,3,0,1,0,61,6,68,68,13,30,1,1
18235,49,9,1,0,1,0,1189,16,3,3,13,0,1,1
18236,13,123,5,0,4,6,1058,30,2812,2812,768,30,1,0
18237,80,340,5,0,39,1,299,15,39,39,47,30,1,1
18238,43,33,1,0,1,0,532,30,112,112,80,30,0,0
18239,0,305,8,-1,0,0,22,4,3,3,25,-1,0,1
18240,24,30,3,0,15,18,1108,30,20519,20519,1135,24,1,1
18241,30,23,1,0,0,0,1778,30,2158,2158,26,26,0,1
18242,0,2,3,0,1,0,1216,30,61,61,5,30,1,1
18243,0,63,2,0,1,0,941,-1,8,8,14,30,0,1
18244,88,434,3,-1,1,0,140,12,40,40,4,30,1,0
18245,51,24,1,0,26,3,1705,30,1179,1179,5,30,1,0
18246,1094,23,3,0,1,21,199,30,199,199,21,30,1,1
18247,0,572,2,0,0,0,966,30,28,28,34,-1,0,1
18248,482,19,3,0,12,3,1214,30,73,73,16,30,1,1
18249,47,410,5,0,1,0,1564,30,615,615,47,30,1,1
18250,143,6,1,0,1,0,550,30,5159,5159,92,30,0,1
18251,125,8,1,0,1,0,1086,-1,63,63,31,0,0,1
18252,298,142,6,0,10,20,636,30,1192,1192,13,30,0,1
18253,26,10,1,0,0,0,1143,21,4,4,16,0,1,1
18254,72,321,8,0,0,0,936,30,33,33,31,20,1,1
18255,0,17,2,0,0,0,936,30,33,33,30,20,1,1
18256,298,187,8,0,0,0,28,7,48,48,63,7,0,1
18257,501,152,19,0,1,0,1282,30,121,121,10,30,1,0
18258,163,2,1,0,1,25,195,30,199,199,20,30,0,1
18259,26,21,1,0,0,0,1143,21,4,4,15,0,1,1
18260,124,147,8,0,1,84,771,30,5278,5278,51,12,0,0
18261,28,82,4,0,9,9,824,29,196,196,27,30,1,1
18262,26,19,1,0,0,0,1143,21,4,4,14,0,1,1
18263,0,75,8,0,2,0,1603,30,7,7,7,30,1,1
18264,0,235,15,0,2,0,296,30,21,21,3,30,1,1
18265,19,1380,16,0,20,17,1000,30,2311,2311,318,30,1,1
18266,1336,10,3,0,1,0,909,5,1134,1134,29,15,1,1
18267,0,3,1,0,4,5,101,30,8,8,17,0,0,1
18268,26,26,1,0,0,0,1143,21,4,4,13,0,1,1
18269,26,7,1,0,0,0,1143,21,4,4,12,0,1,1
18270,200,44,4,0,7,0,627,25,12,12,115,30,1,1
18271,58,1,1,0,1,0,805,28,95,95,74,30,1,1
18272,255,4,1,0,1,17,783,22,4,4,8,30,1,0
18273,469,129,2,0,8,0,817,30,1449,1449,150,25,1,0
18274,26,39,1,0,0,0,1143,21,4,4,11,0,1,1
18275,177,3,1,0,3,65,1512,30,9364,9364,320,30,0,0
18276,222,4,1,0,3,24,1805,30,9480,9480,787,5,0,0
18277,36,250,8,0,0,0,382,30,133,133,12,2,0,1
18278,0,81,1,0,3,8,163,28,3,3,55,6,1,0
18279,141,53,12,0,0,0,659,15,208,208,16,0,0,1
18280,10,9,1,0,0,1,220,12,11,11,2,30,1,1
18281,0,66,3,0,1,0,945,30,292,292,144,6,0,1
18282,178,29,4,0,1,110,444,7,197,197,6,4,1,1
18283,0,26,2,0,0,0,539,12,83,83,95,30,1,1
18284,28,112,3,0,3,0,106,30,8,8,16,4,0,1
18285,306,81,1,0,1,6,164,28,3,3,54,2,1,1
18286,56,940,69,0,18,108,495,30,787,787,66,30,1,1
18287,109,928,68,0,0,41,562,30,787,787,65,0,1,1
18288,192,61,3,0,10,16,1249,30,308,308,2,30,1,0
18289,10,47,1,0,0,0,187,17,23,23,4,30,1,1
18290,0,14,3,0,4,0,106,30,8,8,15,0,0,1
18291,1112,8,1,0,3,2,714,14,3826,3826,2,30,1,1
18292,21,2,1,0,1,0,356,30,29,29,10,30,1,1
18293,0,15,2,0,2,0,106,30,8,8,14,0,0,1
18294,49,218,1,0,0,0,1189,16,3,3,12,0,1,1
18295,328,31,1,0,2,0,1631,30,3004,3004,294,30,0,1
18296,338,41,2,0,6,17,300,30,2509,2509,299,30,1,0
18297,127,18,2,0,2,1,211,24,466,466,31,3,1,1
18298,0,6,1,0,0,0,1417,30,4532,4532,2063,30,0,1
18299,36,6,1,0,0,0,152,30,48,48,4,30,0,1
18300,0,28,1,0,2,23,803,30,785,785,88,4,1,1
18301,345,499,11,0,1,0,1563,30,615,615,46,30,1,1
18302,238,8,1,0,3,29,2153,30,3281,3281,366,30,0,1
18303,159,74,6,0,2,0,597,30,39,39,64,5,0,1
18304,0,2,1,0,0,0,185,16,4,4,4,10,1,1
18305,19,3,1,0,1,0,1017,30,2311,2311,316,17,1,1
18306,147,224,8,0,0,0,1010,30,363,363,138,30,1,1
18307,145,230,2,0,0,0,418,30,130,130,46,30,0,1
18308,12,125,2,0,0,0,171,28,3,3,54,0,0,1
18309,196,3,2,0,1,0,660,29,166,166,31,-1,0,1
18310,107,40,1,0,1,65,216,30,744,744,76,26,0,1
18311,441,40,2,0,6,30,1312,30,2925,2925,37,18,0,1
18312,44,2,1,0,0,0,71,30,898,898,52,9,1,1
18313,0,28,1,0,0,0,164,30,334,334,15,-1,0,1
18314,46,11,1,0,0,0,296,13,5,5,63,16,1,1
18315,0,2,1,0,1,0,426,30,7,7,2,-1,0,0
18316,29,4,1,0,12,23,257,30,744,744,75,0,0,1
18317,129,2,1,0,0,0,85,30,32,32,26,30,1,1
18318,0,721,29,0,0,0,171,28,3,3,54,0,0,1
18319,60,225,6,0,42,4,812,30,96,96,318,0,1,1
18320,0,8,1,0,1,0,165,30,116,116,51,30,1,1
18321,200,2,1,0,8,1,1511,30,3487,3487,570,30,0,0
18322,700,67,7,0,12,13,714,30,2956,2956,96,30,1,1
18323,304,7,1,0,2,0,64,30,8,8,5,0,0,0
18324,383,33,3,0,3,0,895,19,20,20,4,30,1,1
18325,0,25,1,0,1,0,125,30,51,51,6,30,1,1
18326,297,22,2,0,21,31,1673,30,5487,5487,880,30,1,1
18327,11,14,1,0,0,0,972,30,639,639,284,30,1,1
18328,87,55,3,0,16,0,1017,30,2311,2311,314,30,1,1
18329,257,175,5,0,0,0,1592,28,1050,1050,181,30,1,1
18330,0,1,1,0,1,0,426,30,7,7,2,-1,0,0
18331,245,51,5,0,1,10,587,30,39,39,63,5,0,0
18332,52,22,3,0,2,77,117,24,31,31,6,30,1,1
18333,121,883,4,0,14,92,461,30,64,64,633,17,1,1
18334,0,16,1,0,1,0,64,30,8,8,4,17,1,1
18335,53,280,11,-1,0,0,150,-1,144,144,45,-1,0,1
18336,216,370,9,0,0,0,1483,30,163,163,4,30,0,1
18337,491,144,11,0,0,0,633,30,405,405,17,4,1,1
18338,532,2967,65,0,3,5,440,7,12,12,41,30,1,1
18339,89,9,1,0,0,0,321,8,86,86,24,2,0,1
18340,0,4,3,0,0,0,1364,30,200,200,17,30,1,1
18341,221,39,1,0,0,0,867,30,632,632,83,28,1,1
18342,58,5,1,0,1,0,555,23,27,27,11,0,1,0
18343,0,138,4,0,0,0,716,11,388,388,66,25,1,1
18344,87,16,6,0,0,0,587,30,1654,1654,136,30,1,1
18345,0,2,1,0,0,0,1291,30,151,151,10,30,0,1
18346,219,83,1,0,1,14,752,8,5,5,9,1,1,0
18347,335,57,3,0,0,0,845,30,158,158,11,-1,0,1
18348,0,6,1,0,0,0,601,30,23,23,4,30,1,1
18349,43,118,4,0,2,15,340,30,14,14,129,30,1,1
18350,0,2,1,0,0,0,1417,30,4532,4532,2064,30,0,1
18351,90,25,1,0,0,0,65,-1,56,56,20,0,0,1
18352,0,4,1,0,0,0,1309,30,398,398,5,30,1,1
18353,0,3,1,0,3,47,946,30,141,141,55,20,0,1
18354,306,4,1,0,2,0,779,30,945,945,117,3,0,0
18355,73,2,1,0,1,0,347,14,20,20,5,0,0,0
18356,44,0,2,0,0,0,548,30,40,40,13,30,1,1
18357,48,42,2,0,1,0,1072,30,1924,1924,48,30,1,1
18358,34,1,1,0,0,0,77,22,8,8,9,22,1,1
18359,159,735,9,0,0,0,296,13,5,5,61,16,1,1
18360,0,2,1,0,0,0,430,22,30,30,7,30,1,1
18361,33,2,1,0,0,0,1161,21,35,35,28,2,1,1
18362,223,48,2,0,3,0,941,-1,8,8,15,30,0,1
18363,294,1132,1,0,1,7,515,12,6,6,29,30,1,1
18364,131,2,1,0,0,2,1362,30,200,200,16,30,1,1
18365,40,2,1,0,0,0,418,30,130,130,46,30,0,1
18366,118,127,2,0,3,0,196,30,14,14,24,2,1,1
18367,560,1187,1,0,0,3,520,12,6,6,28,30,1,1
18368,0,4,1,0,0,0,1309,30,398,398,5,30,1,1
18369,33,4,2,0,0,6,1583,30,265,265,77,30,0,1
18370,236,1255,1,0,0,1,522,12,6,6,27,30,1,1
18371,690,10,1,0,2,0,477,30,558,558,74,8,1,1
18372,661,24,3,-1,0,0,665,1,162,162,4,2,0,1
18373,42,144,1,0,0,0,934,30,39,39,3,1,1,1
18374,151,34,4,0,1,21,803,30,40,40,68,30,1,1
18375,121,19,1,-1,0,0,133,30,676,676,6,18,0,1
18376,370,603,19,0,10,20,1646,30,8369,8369,2291,30,1,1
18377,1101,347,6,0,5,20,556,30,238,238,49,22,1,1
18378,0,4,1,0,0,0,1672,30,1977,1977,211,30,1,1
18379,290,80,13,0,4,1,1121,15,91,91,62,30,1,1
18380,120,5,1,0,0,0,985,30,12502,12502,69,30,1,1
18381,85,7,1,0,0,0,1183,5,241,241,6,30,1,1
18382,62,39,5,0,0,6,1583,30,265,265,76,30,0,1
18383,0,20,4,0,0,0,1441,30,115,115,125,6,1,1
18384,0,1,1,0,0,0,363,30,47,47,14,0,0,1
18385,84,9,4,0,0,0,52,30,1002,1002,34,30,1,1
18386,5531,184,5,0,4,1,731,30,280,280,146,30,1,1
18387,48,3,2,0,0,0,281,3,7,7,4,17,0,1
18388,320,288,17,0,4,0,345,16,583,583,3,14,1,1
18389,12,450,6,0,19,0,344,30,139,139,55,30,1,1
18390,88,18,1,-1,0,16,763,30,945,945,116,30,0,1
18391,67,29,1,0,0,18,1305,26,41,41,6,30,1,1
18392,16,2,1,0,0,10,223,20,12,12,11,1,1,0
18393,46,136,7,0,1,13,593,27,65,65,10,30,1,1
18394,0,104,2,0,0,0,885,30,3580,3580,61,30,0,1
18395,0,759,19,0,0,0,587,30,1654,1654,136,30,1,1
18396,114,4,1,0,1,0,2463,30,24533,24533,732,30,0,0
18397,0,55,1,0,0,0,96,30,47,47,56,30,1,1
18398,0,4,1,0,0,0,1309,30,398,398,5,30,1,1
18399,1219,65,15,0,0,0,678,30,83,83,29,1,1,1
18400,6,37,2,0,0,0,678,30,83,83,28,0,0,1
18401,238,153,3,-1,6,11,139,-1,144,144,44,30,0,1
18402,0,20,1,0,0,0,229,25,46,46,22,8,1,1
18403,375,2,1,0,1,0,429,30,2591,2591,111,5,0,1
18404,17,8,1,0,1,0,142,30,5390,5390,1387,19,0,0
18405,75,8,2,0,0,0,511,13,133,133,93,2,0,1
18406,0,4,1,0,0,0,1309,30,398,398,5,30,1,1
18407,55,70,4,0,5,6,1058,30,2812,2812,767,30,1,0
18408,61,42,2,0,0,0,64,30,8,8,4,0,1,1
18409,21,16,1,0,0,0,95,30,8,8,4,0,1,1
18410,308,52,6,0,6,1,1300,30,96,96,18,6,0,1
18411,0,112,4,0,0,0,22,4,3,3,24,20,1,1
18412,10,7081,27,0,3,28,560,4,11,11,5,4,1,1
18413,0,10,1,0,1,1,1206,30,11,11,45,2,0,1
18414,35,3905,38,0,25,114,564,30,79,79,26,9,0,0
18415,0,8,1,0,0,0,1427,30,520,520,6,30,1,1
18416,60,4,1,0,0,43,649,17,21,21,7,30,1,1
18417,51,2,1,0,4,0,1335,30,139,139,13,30,1,1
18418,0,115,11,0,0,0,444,7,107,107,7,0,1,1
18419,100,4,1,0,1,0,656,30,1192,1192,13,30,0,1
18420,36,296,2,0,0,0,54,-1,3,3,2,11,0,0
18421,387,106,7,0,0,0,1198,30,494,494,28,15,1,0
18422,361,48,6,0,4,13,594,27,65,65,9,27,1,0
18423,123,99,22,0,14,2,1463,30,3592,3592,245,30,0,1
18424,527,4,2,0,6,0,719,30,18226,18226,1002,30,0,1
18425,13,841,6,0,2,0,559,30,1965,1965,10,30,1,1
18426,0,17,1,0,7,0,2058,30,20913,20913,237,30,1,0
18427,8,4,1,0,0,0,2058,30,20913,20913,237,30,0,0
18428,212,19,2,0,14,0,656,30,568,568,35,30,0,0
18429,0,596,21,0,0,2,410,30,121,121,12,10,1,1
18430,0,0,2,0,0,0,171,28,3,3,55,0,0,1
18431,1587,57,2,0,2,1,1126,30,20519,20519,1131,27,1,1
18432,0,26,1,0,30,21,272,30,3,3,9,4,1,1
18433,156,629,43,0,1,0,1417,30,4532,4532,2064,30,1,1
18434,8,100,5,0,2,1,2461,30,24533,24533,730,30,0,1
18435,943,9,1,0,1,0,482,21,43,43,7,30,0,1
18436,327,61,14,0,0,0,412,30,121,121,11,7,1,1
18437,0,10,5,0,0,4,408,30,121,121,10,7,1,1
18438,89,23,3,0,0,0,585,30,23,23,31,17,1,0
18439,513,40,8,0,1,0,2424,30,2908,2908,28,30,1,1
18440,27,32,1,0,0,1,1105,30,35,35,38,7,1,1
18441,149,32,1,0,1,1,1105,30,35,35,37,7,1,1
18442,32,334,7,0,8,23,138,30,4,4,6,4,1,1
18443,501,14,2,0,0,10,1188,30,494,494,27,1,1,0
18444,1486,2,1,0,0,0,1093,30,108,108,26,30,1,1
18445,464,50,1,0,0,0,618,30,609,609,34,30,1,1
18446,122,4,2,0,6,7,440,23,22,22,7,30,1,1
18447,120,6,2,0,0,1,104,5,6,6,5,30,1,1
18448,0,160,2,0,0,0,619,30,609,609,33,30,1,1
18449,82,138,3,0,18,1,1806,30,260,260,8,30,1,0
18450,77,5,1,0,0,0,215,30,5673,5673,526,30,1,1
18451,45,2,1,-1,0,0,789,30,402,402,80,30,0,1
18452,429,19,2,0,2,26,1181,30,11,11,44,0,0,1
18453,40,4,2,0,5,52,113,30,8,8,19,21,0,1
18454,2554,19,1,0,0,0,618,30,610,610,32,30,1,1
18455,328,35,2,0,1,1,104,5,6,6,3,30,1,1
18456,34,187,14,0,7,3,1021,30,363,363,490,23,1,1
18457,73,27,1,0,0,1,747,30,371,371,35,30,0,1
18458,378,6,1,0,4,29,1179,30,11,11,43,30,1,1
18459,39,4,2,0,0,0,215,30,5673,5673,525,11,0,1
18460,150,3,2,0,2,0,1672,30,3604,3604,308,30,1,0
18461,0,90,11,0,0,0,756,17,10,10,22,30,1,1
18462,11,28,3,0,1,0,213,24,466,466,30,30,1,1
18463,301,3,1,0,0,0,618,30,610,610,31,30,1,1
18464,0,71,6,0,0,0,512,13,134,134,93,2,0,1
18465,255,9,1,0,7,6,938,30,847,847,21,30,1,1
18466,805,66,1,0,12,1,634,30,7316,7316,94,16,0,0
18467,221,104,2,0,2,26,139,30,8,8,18,0,1,1
18468,41,2,1,0,3,0,213,30,1655,1655,22,30,1,1
18469,0,18,1,0,0,0,258,30,1424,1424,66,30,1,1
18470,164,144,3,0,2,0,1193,30,1007,1007,65,30,1,1
18471,54,4,2,0,0,0,215,30,5673,5673,525,30,1,1
18472,87,12,2,0,1,34,130,30,8,8,17,0,1,1
18473,0,4314,2469,0,0,0,110,30,20,20,15,8,1,1
18474,255,49,11,0,4,3,1190,30,1007,1007,64,3,0,1
18475,228,1458,33,0,3,17,926,30,110,110,14,6,0,0
18476,20,14,2,-1,0,0,303,30,39,39,4,-1,0,1
18477,430,195,3,0,5,139,26,30,8,8,16,30,0,0
18478,78,4,1,0,0,14,335,21,34,34,20,-1,0,1
18479,69,31,2,0,0,86,1121,30,11,11,42,1,1,1
18480,58,32,2,0,5,1,1223,30,1073,1073,97,30,1,1
18481,10,2,1,0,2,0,1292,30,459,459,16,30,1,1
18482,0,207,18,0,0,0,440,30,266,266,57,30,1,1
18483,575,95,18,0,0,0,440,30,266,266,56,-1,0,1
18484,163,16,1,0,13,3,716,30,18225,18225,1002,30,1,1
18485,0,38,3,0,0,19,1543,14,812,812,7,30,1,1
18486,328,8856,5,0,0,0,681,30,2100,2100,45,30,0,1
18487,0,2,1,0,0,0,1189,20,28,28,6,25,1,1
18488,372,6,1,0,1,156,1406,14,812,812,6,30,1,0
18489,424,39,1,0,25,10,307,30,2511,2511,298,10,0,0
18490,27,2,1,0,1,0,1446,30,6381,6381,74,13,0,1
18491,254,276,17,0,0,0,36,8,13,13,1,30,1,1
18492,8,115,3,0,3,0,299,30,88,88,12,18,1,1
18493,234,87,4,0,3,1,282,13,1287,1287,23,30,1,1
18494,0,2,1,0,1,42,708,15,619,619,8,-1,0,0
18495,248,236,3,0,2,0,215,30,5673,5673,525,30,0,1
18496,0,2,1,0,1,0,562,30,1015,1015,135,30,0,1
18497,92,3,2,0,3,0,1339,30,2556,2556,91,30,1,1
18498,335,25,1,0,0,0,2118,30,11629,11629,607,30,1,1
18499,51,18,9,0,0,0,126,30,15,15,3,8,1,1
18500,0,1,1,0,0,0,1417,30,4533,4533,2064,30,1,1
18501,49,81,3,0,0,0,1189,20,28,28,5,6,1,1
18502,429,5,1,0,3,1,801,30,899,899,48,3,1,1
18503,51,26,5,0,1,0,1417,30,4533,4533,2063,30,1,1
18504,283,19907,16,0,0,0,325,30,68,68,66,6,1,1
18505,49,83,4,0,2,0,813,30,1810,1810,117,30,1,1
18506,959,2,1,0,2,1,102,30,145,145,377,30,0,1
18507,555,602,23,0,13,23,862,30,3580,3580,59,25,1,1
18508,141,82,3,0,5,0,1454,30,893,893,95,30,1,1
18509,76,10,1,0,0,23,214,18,173,173,8,30,1,1
18510,0,24,1,0,4,0,1417,30,4533,4533,2062,30,1,1
18511,154,10,1,-1,0,63,417,7,56,56,4,4,1,1
18512,52,6,3,0,0,0,1795,30,1378,1378,76,30,0,1
18513,333,32,2,0,4,107,1207,30,1278,1278,61,24,1,1
18514,0,24,3,0,0,0,1809,5,3,3,59,8,1,1
18515,0,82,2,0,0,0,129,13,73,73,19,30,1,1
18516,108,66,4,0,0,0,1653,30,527,527,64,30,1,1
18517,0,2,1,0,0,0,335,30,178,178,189,30,1,1
18518,11,6,2,0,0,0,861,30,1117,1117,32,30,0,1
18519,636,2,1,0,1,0,1535,2,17,17,6,-1,0,0
18520,239,40,4,0,1,0,470,4,3,3,2,8,1,0
18521,0,685,26,0,0,0,936,30,33,33,31,20,1,1
18522,239,40,4,0,1,0,470,4,3,3,2,8,1,1
18523,15,119,3,0,0,0,1352,30,747,747,6,30,1,1
18524,178,92,3,0,17,3,2459,30,24533,24533,729,30,0,1
18525,308,13,2,0,4,90,1118,30,11,11,41,0,0,1
18526,0,12,2,0,0,20,214,20,12,12,9,28,0,0
18527,404,27,3,0,0,20,214,20,12,12,8,28,0,0
18528,72,3,1,0,1,0,234,20,12,12,8,30,1,0
18529,45,2125,24,0,8,0,519,30,50,50,4,10,1,1
18530,0,89,2,0,0,0,300,6,8,8,11,11,1,1
18531,55,99,6,0,6,2,730,30,280,280,145,30,1,1
18532,455,93,3,0,10,20,539,30,1965,1965,9,30,1,1
18533,0,1379,46,0,0,0,1119,30,341,341,54,30,1,1
18534,0,227,2,0,9,48,945,30,1076,1076,60,2,1,1
18535,26,8,1,0,3,1,1332,30,288,288,91,30,1,1
18536,0,2,1,0,0,0,1562,14,812,812,6,30,1,1
18537,0,3,1,0,3,0,813,30,1278,1278,30,15,1,1
18538,0,2,1,0,0,0,985,30,12502,12502,68,30,1,1
18539,18,118,2,0,14,0,345,30,139,139,54,30,1,1
18540,315,12529,66,0,0,0,57,26,23,23,5,30,1,1
18541,0,8,1,0,4,0,721,30,3077,3077,110,30,1,0
18542,11,1,1,0,0,0,1010,30,363,363,137,30,1,1
18543,0,183,2,0,0,0,1122,30,3,3,27,30,1,1
18544,16,30,2,0,0,6,721,30,2956,2956,96,30,0,1
18545,71,4,1,0,0,0,699,30,34,34,7,29,1,1
18546,276,9,1,0,3,4,1281,30,188,188,7,30,1,1
18547,174,93,7,0,0,0,810,22,35,35,8,30,1,1
18548,29,285,11,0,0,0,1417,30,4533,4533,2061,30,1,1
18549,6,15,7,0,0,7,2100,30,98,98,47,2,1,1
18550,343,63,1,0,0,0,758,30,129,129,2,30,1,1
18551,27,297,1,0,2,0,1417,30,4533,4533,2060,30,1,1
18552,101,429,9,0,0,0,215,30,5674,5674,524,30,1,1
18553,62,16,4,0,0,0,367,26,15,15,3,18,1,1
18554,114,6,1,0,2,0,215,30,5674,5674,523,30,1,1
18555,308,251,7,0,27,2,1015,30,2311,2311,313,17,1,1
18556,0,13,1,0,1,0,660,18,20,20,2,30,1,1
18557,0,453,18,0,3,20,274,19,49,49,97,0,0,0
18558,0,2,1,0,0,0,936,30,33,33,30,20,1,1
18559,0,139,4,0,0,0,65,30,6,6,19,30,1,1
18560,807,154,5,0,3,0,113,10,6,6,10,30,1,1
18561,0,153,8,0,11,1,435,30,14,14,4,1,1,1
18562,86,236,14,0,0,0,112,30,672,672,93,30,1,1
18563,256,18,1,0,1,0,356,30,18,18,6,14,1,1
18564,43,103,1,0,1,0,18,30,131,131,1,30,1,1
18565,0,4,1,0,0,0,573,30,77,77,3,30,1,1
18566,248,6,3,0,20,35,7,30,6909,6909,85,30,0,0
18567,113,17,5,0,5,0,720,30,18225,18225,1002,30,1,1
18568,67,135,4,0,0,0,1291,20,106,106,10,8,1,1
18569,37,12,4,0,4,0,1387,30,185,185,24,30,1,1
18570,178,22,11,0,0,1,1171,10,102,102,9,30,1,1
18571,146,89,11,0,3,0,174,30,105,105,3,30,1,1
18572,0,362,14,0,0,0,682,30,9,9,8,30,1,1
18573,100,2,1,0,0,0,309,12,127,127,2,30,1,1
18574,0,29,1,0,0,0,612,8,21,21,13,30,1,1
18575,80,15,2,0,0,0,1419,30,36,36,5,23,1,1
