,PRBodySize,CommitSize,No_of_Files_Changed,socialDistance,No_of_Comments,timeSpentOnPR,repositoryAge,No_of_collaborators,No_of_Stars,No_of_Watchers,No_of_OpenIssues,No_of_followers_Submitter,submitterStatus,pullrequestDecision
17155,48,356,16,0,0,0,761,30,151,151,13,0,1,1
17156,71,6,2,0,2,0,1017,30,2311,2311,327,30,1,1
17157,0,412,11,0,11,27,483,24,11,11,7,30,1,1
17158,593,164,2,0,0,1,476,30,358,358,75,8,1,1
17159,80,75,6,0,0,1,947,30,491,491,526,30,0,1
17160,0,27,1,0,26,22,190,30,18,18,26,30,1,1
17161,45,14,1,0,1,1,476,30,358,358,74,0,0,1
17162,378,256,6,0,3,0,674,30,10,10,12,16,1,1
17163,0,9,1,0,1,0,637,30,207,207,25,30,1,0
17164,41,3,1,0,0,0,395,26,4,4,30,1,1,1
17165,0,3,1,0,3,0,1222,30,1846,1846,804,30,0,1
17166,629,19565,34,0,1,13,720,10,31,31,5,30,0,0
17167,259,33276,428,0,1,0,1193,9,71,71,14,25,1,1
17168,52,1,1,0,0,5,778,30,4766,4766,80,30,0,1
17169,89,33,3,0,1,3,474,30,358,358,73,13,1,1
17170,83,27,3,0,0,4,1123,7,60,60,8,30,1,1
17171,0,63,32,0,0,0,55,13,9,9,2,30,1,1
17172,0,63,32,0,0,0,55,13,13,13,3,30,1,1
17173,148,11,1,0,0,5,777,30,4766,4766,79,1,1,1
17174,116,2,1,0,6,0,1644,30,1286,1286,31,3,0,1
17175,217,63,2,0,4,0,964,30,2583,2583,164,30,1,1
17176,0,6,1,0,0,0,665,7,265,265,17,30,1,1
17177,23,10,2,0,1,1,1221,30,1846,1846,803,30,0,1
17178,390,20,1,0,2,31,208,30,1782,1782,1610,14,0,0
17179,34,21,1,0,0,0,1388,30,298,298,18,30,1,1
17180,369,27,1,0,7,0,155,28,28,28,2,30,1,1
17181,51,17,1,0,1,0,1142,17,64,64,168,18,1,1
17182,225,12,1,0,1,0,2164,30,952,952,33,30,1,1
17183,357,1,1,0,11,9,1531,30,68,68,27,6,0,1
17184,276,54,2,0,0,0,395,26,4,4,29,18,1,1
17185,187,22,3,0,2,0,1525,30,344,344,23,3,0,0
17186,50,17,1,0,0,0,984,30,12502,12502,65,30,1,1
17187,65,14,2,0,1,0,1098,30,20,20,50,20,1,1
17188,64,2,1,0,0,0,1387,30,437,437,15,30,0,1
17189,0,114,5,0,0,0,70,20,17,17,14,11,1,1
17190,55,5,1,0,2,0,2008,30,40,40,39,7,1,1
17191,0,433,11,0,0,0,1426,-1,26,26,3,0,0,1
17192,107,36544,159,0,8,0,903,30,403,403,43,-1,0,1
17193,0,85,2,-1,0,0,919,7,4,4,4,2,0,1
17194,835,4,1,0,1,0,987,30,461,461,10,30,0,1
17195,57,2,1,0,0,0,1529,30,7907,7907,1035,-1,0,1
17196,77,15,2,0,5,0,1294,16,16,16,105,15,1,1
17197,106,4,2,0,1,0,1577,30,1663,1663,778,30,0,1
17198,0,30,1,0,3,2,780,30,409,409,194,10,0,0
17199,889,2,1,0,0,0,908,5,1134,1134,29,15,1,1
17200,76,81,13,0,3,4,1915,30,28,28,100,30,1,1
17201,175,103,7,0,10,3,1916,30,28,28,100,30,1,1
17202,115,0,0,0,2,0,708,9,14,14,10,1,1,0
17203,0,480,9,0,0,0,1365,30,253,253,230,30,1,1
17204,200,989,7,0,1,0,964,30,2583,2583,163,12,1,1
17205,0,5728,28,-1,0,19,909,18,6,6,7,7,1,1
17206,0,5714,27,-1,0,19,909,18,6,6,6,7,1,1
17207,319,2,1,0,1,0,106,-1,5,5,8,30,0,1
17208,153,14,3,0,7,0,1238,30,63,63,30,6,1,1
17209,0,60,3,0,2,0,1222,30,1846,1846,802,30,0,1
17210,100,4,1,0,0,3,291,22,27,27,34,0,1,1
17211,54,19,1,0,0,0,338,13,3,3,10,30,1,1
17212,283,70,1,0,0,4,943,30,491,491,525,17,0,1
17213,0,139,4,0,2,0,567,30,83,83,9,19,1,1
17214,406,4,1,0,1,0,1265,30,308,308,1,30,1,0
17215,348,4,2,0,1,415,1639,16,72,72,18,14,0,0
17216,0,7,1,0,14,42,273,30,10,10,3,25,1,0
17217,11,23,3,0,0,0,315,30,10,10,3,30,1,1
17218,166,7553,10,0,2,4,943,30,491,491,524,30,1,1
17219,94,13,1,0,1,0,1712,30,1868,1868,1784,30,1,1
17220,0,4,1,0,1,0,1270,-1,39,39,41,30,0,1
17221,0,23,3,0,1,0,1364,30,253,253,230,30,1,0
17222,136,895,18,0,0,0,99,30,269,269,10,18,1,1
17223,35,3,1,0,1,21,762,30,4766,4766,78,-1,0,0
17224,0,51,3,0,0,0,1365,30,253,253,229,30,1,1
17225,57,673,9,0,0,0,328,5,191,191,3,30,1,1
17226,0,26,2,0,0,0,99,30,269,269,9,30,1,1
17227,0,2,1,0,0,0,75,6,226,226,6,30,0,1
17228,122,23,2,0,0,2,1036,30,1304,1304,140,30,1,1
17229,893,4,1,0,6,0,866,30,2898,2898,1519,30,1,1
17230,412,10,1,0,0,0,667,30,6,6,10,20,1,1
17231,38,21,4,0,0,0,309,30,11,11,22,6,0,1
17232,35,214,7,0,0,0,269,20,6,6,3,28,1,1
17233,62,2,1,0,1,0,322,30,1733,1733,31,30,0,1
17234,110,32,2,0,4,0,782,30,409,409,193,30,1,1
17235,248,375,10,0,3,2,453,30,157,157,60,0,1,1
17236,0,870,16,0,0,0,99,30,269,269,9,30,1,1
17237,0,235,4,0,3,25,1193,30,157,157,18,30,1,1
17238,0,6,1,0,0,0,385,6,6,6,6,19,1,1
17239,0,82,1,0,0,1,476,30,358,358,72,8,1,1
17240,0,2,1,0,0,0,225,-1,7,7,6,8,0,1
17241,144,46,3,0,3,17,770,30,1366,1366,384,2,0,0
17242,124,8,2,0,1,26,1530,30,182,182,40,30,1,0
17243,1647,24,1,0,3,9,222,18,8,8,4,5,1,1
17244,11,49,6,0,4,2,1015,30,2311,2311,325,30,1,1
17245,78,141,1,0,0,0,701,30,28,28,12,19,0,1
17246,19,253,1,0,6,224,1212,30,224,224,53,3,0,1
17247,224,32,6,0,0,0,1829,30,9480,9480,787,30,1,1
17248,94,152,2,0,20,44,1202,30,1048,1048,311,16,0,1
17249,95,2,1,0,0,0,452,30,5,5,5,2,0,1
17250,41,115,11,0,2,0,1525,30,344,344,22,16,1,0
17251,314,2,1,0,0,0,1247,30,1781,1781,34,30,0,1
17252,131,2,1,0,2,2,972,30,641,641,105,5,0,1
17253,55,544,7,0,0,0,1084,30,1066,1066,4,30,1,1
17254,0,8,1,0,1,0,597,30,348,348,41,25,0,1
17255,242,2,1,0,1,0,258,11,8,8,3,30,1,1
17256,0,223,12,0,0,0,225,-1,7,7,6,8,0,1
17257,49,244,11,0,4,0,1357,30,478,478,22,30,1,1
17258,0,70,28,0,0,0,665,7,265,265,16,30,1,1
17259,145,2619,18,0,0,0,849,2,39,39,3,12,1,1
17260,73,6,1,0,2,0,1525,30,344,344,21,10,1,0
17261,58,16,1,0,0,0,744,9,4,4,20,13,1,1
17262,174,54,1,0,1,1,1618,30,5532,5532,72,0,0,1
17263,0,4644,20,0,18,16,104,30,6,6,7,5,1,1
17264,758,854,31,0,56,4,169,30,105,105,4,30,1,1
17265,155,11,2,0,0,0,1002,16,14,14,48,0,1,1
17266,162,308,14,0,0,0,702,30,13,13,102,5,1,1
17267,651,14,1,0,6,181,999,30,1269,1269,133,0,0,0
17268,0,6,1,0,0,0,621,-1,8,8,25,13,0,1
17269,0,223,12,0,0,0,225,-1,7,7,7,8,0,1
17270,784,323,10,0,5,0,723,30,439,439,6,30,1,1
17271,289,2,1,0,2,0,644,30,548,548,107,30,1,1
17272,227,32,2,0,0,0,351,30,12,12,14,0,0,1
17273,0,249,6,0,0,0,463,4,9,9,11,30,1,1
17274,0,8706,29,0,0,0,463,4,9,9,9,30,1,1
17275,0,87,2,0,0,0,463,4,9,9,8,30,1,1
17276,0,9654,31,0,0,0,463,4,9,9,8,30,1,1
17277,45,21,2,0,2,1,197,30,81,81,33,30,1,1
17278,0,3,1,0,0,0,260,7,21,21,13,30,1,1
17279,292,23,2,0,7,84,1479,30,615,615,51,-1,0,0
17280,0,24,1,0,0,0,825,30,129,129,126,12,0,1
17281,46,89,2,0,0,0,884,22,8,8,4,8,1,1
17282,241,30,1,0,1,0,1167,30,43,43,843,23,1,1
17283,176,14,1,0,0,1,631,15,12,12,3,0,1,1
17284,659,138,6,0,5,1,179,15,47,47,114,30,0,1
17285,82,4,1,0,0,0,1268,7,36,36,40,30,1,1
17286,0,3,1,0,2,1,238,30,1782,1782,1608,20,0,0
17287,0,309,4,0,0,0,685,7,9,9,14,10,1,1
17288,0,313,4,0,1,0,685,7,9,9,13,20,1,1
17289,47,0,0,0,0,0,344,3,19,19,22,23,1,1
17290,150,84,2,0,2,0,153,30,173,173,52,30,1,1
17291,0,8,2,0,0,0,484,19,23,23,12,13,1,1
17292,206,30,2,0,0,0,948,30,491,491,525,30,0,1
17293,280,29,2,0,18,24,321,16,583,583,4,-1,0,0
17294,52,82,2,0,1,0,135,22,16,16,12,30,1,1
17295,304,3,1,0,3,0,296,20,104,104,17,23,1,1
17296,0,4,1,0,0,0,1039,30,5690,5690,207,11,0,1
17297,66,952,4,0,0,0,1139,30,23,23,6,7,1,1
17298,122,5,1,0,0,0,1283,30,203,203,104,30,1,1
17299,125,110,1,0,2,0,296,20,104,104,16,23,1,1
17300,0,4,1,0,0,0,1039,30,5690,5690,206,11,0,1
17301,87,2,1,0,0,0,1003,30,13,13,13,30,1,1
17302,58,10,1,0,0,0,269,8,8,8,5,30,1,1
17303,212,5,1,0,1,1,154,30,43,43,35,30,1,1
17304,348,66,4,0,0,0,103,30,676,676,10,22,1,1
17305,84,34,1,0,2,1,1259,30,61,61,464,0,0,0
17306,0,2,1,0,0,0,1365,30,253,253,229,30,1,1
17307,49,22,2,0,9,1,130,30,3,3,10,2,1,1
17308,0,2,1,0,0,0,260,7,21,21,13,30,1,1
17309,116,6,1,0,0,0,621,-1,8,8,25,10,0,1
17310,113,13,4,0,2,0,768,21,10,10,20,1,1,1
17311,0,471,15,0,3,0,602,16,13,13,35,30,1,1
17312,0,1,1,0,0,0,662,3,149,149,32,30,1,1
17313,73,14,5,0,9,0,52,30,996,996,38,30,0,1
17314,0,2,1,0,0,0,136,22,16,16,10,30,1,1
17315,0,2,1,0,0,0,28,25,8,8,94,0,1,1
17316,0,3347,623,0,0,0,852,15,19,19,47,30,1,1
17317,0,52,2,0,0,0,538,12,82,82,95,30,1,1
17318,0,50,3,0,0,0,1518,30,713,713,7,19,1,1
17319,300,106,6,0,21,1,204,30,10,10,5,9,0,1
17320,45,4,1,0,0,0,232,18,8,8,4,30,1,1
17321,4,2,1,0,0,0,363,30,47,47,14,1,0,1
17322,0,146,22,0,0,0,96,30,47,47,55,30,1,1
17323,5,16,2,0,5,0,351,30,12,12,13,0,0,1
17324,0,27,5,0,0,0,1518,30,713,713,6,19,1,1
17325,290,105,4,0,0,0,1853,30,555,555,59,30,1,0
17326,0,17,1,0,0,4,80,10,12,12,4,30,1,1
17327,303,4,1,0,1,73,1355,27,236,236,10,30,1,1
17328,0,84,3,0,1,0,965,24,8,8,3,30,1,1
17329,68,12,1,0,4,0,1281,30,121,121,10,1,0,0
17330,65,138,1,0,0,0,934,30,39,39,3,1,1,1
17331,462,95,7,0,3,9,409,23,398,398,49,0,1,1
17332,0,254,3,0,2,0,367,30,30,30,5,30,1,1
17333,462,17,2,0,7,0,155,28,28,28,1,30,1,1
17334,39,4,1,0,14,17,2134,30,3382,3382,550,3,0,1
17335,473,4,1,0,4,92,1189,30,121,121,9,30,0,0
17336,0,3,2,0,0,0,685,7,9,9,13,10,1,1
17337,253,183,5,0,1,0,1169,28,67,67,215,5,1,1
17338,145,5,1,0,3,0,475,30,604,604,84,30,1,1
17339,263,2,1,0,2,0,927,-1,28,28,47,30,0,1
17340,46,88,2,0,2,15,809,30,2997,2997,400,30,0,1
17341,0,18,1,0,0,0,520,22,9,9,14,30,1,1
17342,0,614,10,0,0,0,99,30,269,269,9,30,1,1
17343,66,26,1,0,3,0,191,25,32,32,7,30,1,1
17344,1097,66,8,0,9,1,1000,30,19,19,122,6,1,1
17345,99,12,1,0,2,3,1570,30,3561,3561,944,30,1,1
17346,0,158,12,0,0,0,225,-1,7,7,6,8,0,1
17347,136,1109,7,0,13,29,1496,30,345,345,20,10,1,0
17348,0,503,17,0,1,0,993,30,78,78,23,30,1,1
17349,174,120,9,0,29,42,1162,30,655,655,160,28,1,0
17350,0,5,2,0,2,0,586,30,1653,1653,142,30,1,1
17351,0,8,1,0,0,0,265,21,130,130,27,-1,0,1
17352,0,2,1,0,1,0,1223,30,1846,1846,802,3,0,1
17353,21,4,2,0,1,0,428,30,142,142,8,30,1,1
17354,124,173,2,0,1,2,393,26,4,4,28,18,1,1
17355,0,601,4,0,0,0,1059,30,4585,4585,503,20,1,1
17356,0,26,8,0,0,0,34,11,7,7,12,30,1,1
17357,127,46,3,0,3,1,1035,30,1335,1335,181,30,1,1
17358,121,4,1,0,1,2,946,30,491,491,524,30,1,1
17359,89,87,1,0,0,2,822,30,2997,2997,399,4,0,1
17360,24,61,8,0,1,0,1139,30,23,23,7,30,1,1
17361,206,86,2,0,7,3,821,30,2997,2997,398,17,0,1
17362,18,36,2,0,2,0,638,30,572,572,27,17,1,1
17363,73,544,38,0,0,0,253,30,7,7,33,18,0,1
17364,0,441,2,0,0,2,822,30,2997,2997,397,30,1,1
17365,54,2,1,0,4,22,231,30,28,28,155,30,0,1
17366,162,12,1,0,0,0,287,30,31,31,3,0,1,1
17367,52,6,2,0,1,0,309,30,38,38,99,30,1,1
17368,15,72,6,0,0,0,195,30,14,14,25,2,1,1
17369,711,1524,66,0,3,21,845,30,407,407,415,30,1,1
17370,16,2,1,0,0,0,722,27,138,138,12,30,1,1
17371,162,163,4,0,0,0,389,29,137,137,36,4,1,1
17372,12,35,2,0,1,0,950,30,802,802,387,30,1,1
17373,34,860,4,0,3,0,621,13,65,65,6,30,1,1
17374,0,8,1,0,2,0,1666,30,8365,8365,2294,30,1,1
17375,1425,47,3,0,9,0,1267,30,482,482,420,30,1,1
17376,32,9,1,0,1,0,419,23,16,16,9,17,1,1
17377,250,1,1,0,0,0,220,-1,5,5,8,30,0,1
17378,108,46,5,0,4,0,665,15,9,9,9,12,1,1
17379,44,205,3,0,7,0,1512,30,143,143,1,30,1,0
17380,196,35,1,0,0,0,1121,30,394,394,143,0,0,1
17381,77,58,1,0,0,0,832,30,197,197,23,30,0,1
17382,180,2110,61,0,2,1,698,30,11,11,51,28,0,1
17383,900,20,2,0,0,2,74,30,3,3,35,30,0,1
17384,54,413,76,0,1,0,523,30,1173,1173,45,30,1,1
17385,55,9,2,0,0,0,470,30,8,8,6,0,0,1
17386,23,2,1,0,2,24,248,12,4,4,8,30,0,1
17387,710,24,7,0,2,0,2296,30,1718,1718,7,30,1,1
17388,48,50,3,0,5,0,587,30,1653,1653,141,13,1,1
17389,89,108,2,0,7,4,820,30,2997,2997,396,6,0,1
17390,0,2,1,0,1,0,708,30,586,586,8,1,0,1
17391,638,820,6,0,27,426,1014,30,136,136,82,30,1,1
17392,280,45,4,0,4,12,64,30,3,3,34,0,0,1
17393,15,31,5,0,10,0,1113,30,159,159,44,30,1,1
17394,26,28,1,0,0,1,369,18,161,161,31,30,1,1
17395,0,5,1,0,0,1,823,30,2997,2997,395,30,0,1
17396,11,82,18,0,13,2,1015,30,2311,2311,323,30,1,1
17397,8,2,1,0,0,0,1059,30,4585,4585,500,1,0,1
17398,422,1239,29,0,0,0,1853,30,555,555,58,30,0,0
17399,0,6,2,0,2,1,536,-1,244,244,64,30,0,0
17400,338,56,2,0,4,12,216,6,5,5,8,30,1,1
17401,10124,18,1,0,0,0,1093,30,108,108,32,30,0,1
17402,811,129,3,0,3,0,964,30,2583,2583,163,12,1,1
17403,505,33,2,0,1,1,963,30,2583,2583,162,12,1,1
17404,414,2,1,0,2,32,1273,30,840,840,839,30,1,1
17405,112,14,1,0,1,0,72,10,18,18,27,30,1,1
17406,384,2,1,0,0,0,1093,30,108,108,31,30,1,1
17407,299,12,1,0,3,27,955,30,294,294,13,30,0,1
17408,614,15,1,0,0,0,1093,30,108,108,30,30,1,1
17409,106,446,9,0,22,16,1452,30,236,236,167,30,1,1
17410,799,3,1,0,0,0,1093,30,108,108,29,30,1,1
17411,2532,3,1,0,0,0,1093,30,108,108,28,30,1,1
17412,0,119,6,0,2,1,354,30,18,18,7,6,1,1
17413,104,6,1,0,1,0,884,22,8,8,3,8,1,1
17414,0,10,1,0,0,0,1093,30,108,108,27,0,0,1
17415,336,2,1,0,0,0,1093,30,108,108,26,8,0,1
17416,38,8,1,-1,0,0,114,30,89,89,38,4,0,1
17417,345,56,1,0,5,2,1457,30,67,67,50,30,1,1
17418,467,134,2,0,23,1,865,30,2898,2898,1518,30,1,1
17419,21,134,2,0,1,0,866,30,2898,2898,1517,30,1,1
17420,68,30,4,0,0,0,2189,30,324,324,8,30,1,1
17421,71,11,2,0,1,0,356,30,18,18,6,30,1,1
17422,83,2,1,0,0,0,660,30,331,331,77,23,1,1
17423,86,2,1,0,1,22,637,30,331,331,76,5,0,0
17424,48,1,1,0,3,1,189,30,5986,5986,262,30,1,0
17425,63,44946,247,0,1,28,1549,30,9363,9363,321,12,0,0
17426,200,7,3,0,6,0,721,30,50,50,49,30,1,1
17427,64,27,1,0,2,0,1001,30,19,19,121,6,1,1
17428,482,4,1,0,0,0,756,30,78,78,9,3,0,1
17429,254,4,1,0,0,0,169,28,174,174,30,30,1,1
17430,0,13,1,-1,0,45,69,30,89,89,37,30,0,1
17431,74,2,1,-1,0,76,38,30,89,89,36,0,0,1
17432,120,85,6,0,3,0,965,30,236,236,30,12,1,1
17433,47,1,1,0,0,24,1147,30,134,134,55,30,1,1
17434,0,703,15,0,0,0,538,12,82,82,95,10,1,1
17435,0,2,1,0,0,0,225,19,8,8,3,13,1,1
17436,307,2,1,0,0,41,1130,30,134,134,54,30,0,1
17437,0,796,14,0,14,44,814,23,27,27,17,24,1,1
17438,0,16,3,0,0,0,65,30,6,6,19,30,1,1
17439,0,61,1,-1,0,15,99,30,89,89,35,6,0,1
17440,21,6,1,0,5,0,42,30,6894,6894,84,30,1,0
17441,0,2,1,0,2,0,318,30,604,604,18,1,0,0
17442,139,1,1,0,1,80,598,24,9,9,10,30,1,1
17443,137,126,5,0,0,0,211,8,12,12,11,2,1,1
17444,12,20,3,0,1,1,188,30,5986,5986,260,30,0,0
17445,0,443,6,0,0,0,93,24,4,4,7,30,1,1
17446,71,467,6,0,0,1,91,24,4,4,6,30,1,1
17447,0,2,1,0,0,0,816,26,52,52,4,1,1,1
17448,0,3308,32,0,0,0,217,6,12,12,18,5,1,1
17449,0,27816,222,0,0,0,1042,30,53,53,25,30,1,1
17450,16,84,5,0,2,0,648,30,388,388,3,30,0,1
17451,6,10,2,0,0,1,189,30,5986,5986,259,30,1,0
17452,0,20,4,0,0,0,338,30,159,159,72,30,1,1
17453,0,14,1,0,0,0,338,30,159,159,71,8,1,1
17454,0,50,12,0,2,0,190,17,39,39,24,11,0,1
17455,54,13,1,0,0,0,1039,30,5690,5690,206,21,0,1
17456,460,4,1,0,0,0,110,13,61,61,5,30,1,1
17457,237,2,1,0,6,1,883,30,170,170,23,30,1,1
17458,447,3,2,0,0,0,177,30,287,287,9,0,0,1
17459,198,2,1,0,0,3,187,30,5986,5986,258,30,0,0
17460,931,36,4,0,3,0,414,30,481,481,19,30,1,1
17461,0,15,1,0,1,0,586,30,1653,1653,140,30,1,1
17462,0,7,2,0,1,0,957,30,188,188,12,8,1,1
17463,0,18,1,0,0,0,1645,30,23,23,26,11,0,1
17464,0,2,1,0,0,8,182,30,5986,5986,257,30,1,0
17465,0,255,19,0,7,26,1003,30,176,176,13,9,1,1
17466,0,10,1,0,0,0,415,30,481,481,18,30,1,1
17467,47,3,1,0,1,2,1070,30,1922,1922,50,30,1,1
17468,0,2,1,0,0,0,757,30,14,14,46,30,0,1
17469,299,2,1,0,3,20,1008,30,176,176,11,10,0,1
17470,172,1,1,0,0,0,361,30,261,261,18,0,0,1
17471,762,1485,14,0,5,30,1533,30,615,615,50,7,1,1
17472,114,315,5,0,6,1,1456,30,123,123,3,4,1,1
17473,548,374,11,0,8,0,519,30,50,50,5,25,1,1
17474,72,4,1,0,1,8,182,30,5986,5986,256,0,0,0
17475,99,33,4,0,12,27,445,30,9,9,3,30,1,1
17476,74,20,3,0,1,1,465,12,37,37,11,23,1,1
17477,83,37,1,0,0,2,711,20,73,73,14,30,1,1
17478,86,50,4,0,0,6,706,20,73,73,13,30,1,1
17479,148,2368,3,0,0,7,706,20,73,73,12,30,1,1
17480,204,163,4,0,1,0,389,29,137,137,35,4,1,1
17481,209,78,2,0,11,27,831,23,27,27,17,24,1,1
17482,0,63,1,0,7,48,1070,30,341,341,55,7,0,1
17483,0,240,5,0,5,0,547,30,3094,3094,102,30,1,1
17484,54,147,9,0,0,0,1204,30,655,655,159,30,1,1
17485,310,102,4,0,0,0,121,-1,3,3,14,30,0,1
17486,737,686,40,0,70,10,577,30,1653,1653,139,25,0,1
17487,30,1,1,0,2,0,594,30,86,86,25,6,0,1
17488,0,4,1,0,3,29,161,30,5987,5987,255,17,0,0
17489,170,37,3,0,6,1,893,19,20,20,2,14,1,1
17490,54,24,3,0,6,56,622,24,9,9,9,30,1,1
17491,985,539,15,0,6,0,1022,30,28,28,6,12,1,1
17492,37,49,1,0,0,0,677,24,9,9,8,30,1,1
17493,0,3,1,0,0,0,1158,30,179,179,29,30,0,1
17494,0,2,1,0,6,0,62,3,6152,6152,91,13,0,1
17495,720,855,7,0,5,103,1388,30,4784,4784,67,30,0,0
17496,0,50,2,0,0,0,596,30,194,194,29,30,1,1
17497,59,8,1,0,4,28,162,30,5987,5987,254,1,0,0
17498,234,144,7,0,7,0,383,30,1530,1530,99,5,1,1
17499,395,516,19,0,3,91,1740,30,10669,10669,439,30,0,0
17500,508,16,1,0,0,51,627,24,9,9,7,30,1,1
17501,0,127,1,0,0,0,906,30,205,205,68,8,1,1
17502,0,4,1,0,1,4,1001,16,9,9,18,30,1,1
17503,272,5,1,0,0,9,669,24,9,9,6,30,1,1
17504,19,67,3,0,6,23,487,24,11,11,6,30,1,1
17505,251,187,1,0,2,371,307,24,9,9,5,15,0,0
17506,0,1553,15,0,0,0,717,5,5,5,72,3,1,1
17507,411,13,1,0,1,0,1829,30,9481,9481,787,30,0,0
17508,808,64,4,0,5,22,120,9,12,12,42,30,1,1
17509,475,2,1,0,3,19,171,30,5987,5987,253,23,0,0
17510,323,105,36,0,18,3,1287,30,926,926,108,13,1,1
17511,523,41,3,0,3,22,120,9,12,12,41,30,1,1
17512,156,328,15,0,9,1,208,30,73,73,224,1,0,1
17513,44,10,1,0,0,0,929,11,16,16,3,30,1,1
17514,570,41,2,0,4,0,1022,30,28,28,5,12,1,1
17515,47,4,1,0,1,0,1064,30,99,99,149,5,1,0
17516,0,2,1,0,1,0,1064,30,99,99,147,1,1,0
17517,77,8,1,0,0,0,1064,30,99,99,146,5,1,0
17518,357,3,2,0,3,0,1646,30,128,128,67,30,1,1
17519,137,511,4,0,6,0,162,8,10,10,16,0,1,1
17520,50,50,2,0,1,0,160,9,34,34,9,8,1,1
17521,209,146,5,0,1,0,2463,30,24530,24530,730,30,1,1
17522,115,2,1,0,0,0,298,7,55,55,5,30,1,1
17523,110,2,1,0,2,21,169,30,5987,5987,252,30,1,0
17524,0,19,1,0,0,0,538,12,82,82,95,30,1,1
17525,167,9,2,0,2,67,529,7,5,5,4,30,1,1
17526,1044,17119,5,0,1,0,908,5,1134,1134,29,15,1,1
17527,305,740,3,0,1,1,789,30,160,160,256,18,1,1
17528,76,734,8,0,0,0,1365,30,253,253,229,30,1,1
17529,0,132,3,0,0,49,546,7,5,5,3,30,1,1
17530,41,260,49,0,4,0,1525,30,345,345,19,30,1,0
17531,14,560,17,0,14,15,311,30,65,65,399,29,1,1
17532,3,3,1,0,1,0,123,-1,10,10,4,3,0,0
17533,937,38,1,0,1,1,572,24,15,15,3,1,1,0
17534,9,6,1,0,4,0,62,3,6152,6152,90,30,0,1
17535,240,5,1,0,11,2,558,30,303,303,19,-1,0,1
17536,0,11239,25,0,2,0,1828,30,33835,33835,1123,10,0,0
17537,164,1161,5,0,0,0,1276,30,1818,1818,53,30,1,1
17538,265,4,1,0,3,11,65,30,3,3,34,9,1,1
17539,110,8,1,0,2,16,1259,30,1818,1818,52,30,1,1
17540,0,280,3,0,4,0,20,7,1,1,20,30,1,1
17541,176,1335,12,0,6,0,586,30,1653,1653,138,30,1,1
17542,714,24,3,0,0,0,249,-1,42,42,6,30,0,1
17543,0,10,2,0,0,0,249,-1,42,42,5,30,0,1
17544,0,2,1,0,0,16,1259,30,1818,1818,51,30,0,1
17545,0,29,3,0,0,29,1246,30,1818,1818,50,18,0,0
17546,59,30,1,0,4,56,285,30,11219,11219,305,30,0,0
17547,69,3,1,0,2,0,209,30,73,73,224,30,1,1
17548,0,205,2,0,0,0,823,30,2997,2997,393,30,0,1
17549,520,26,2,0,19,0,1367,30,59,59,3,30,0,1
17550,0,3,1,0,0,0,249,-1,42,42,4,30,0,1
17551,0,435,8,0,0,0,1365,30,141,141,3,30,1,1
17552,85,4,1,0,0,0,824,30,2997,2997,392,4,0,1
17553,48,2,1,0,1,0,305,30,76,76,99,11,1,1
17554,127,8,1,0,0,17,173,30,5987,5987,250,30,0,0
17555,77,5,2,0,2,0,300,30,444,444,36,30,0,0
17556,0,11,2,0,0,0,26,6,5,5,15,2,1,1
17557,0,342,4,0,0,0,666,25,26,26,15,30,1,1
17558,0,88,5,0,0,2,624,30,188,188,17,30,1,1
17559,204,33,2,0,0,1,595,30,66,66,290,12,1,1
17560,0,2,1,0,1,0,1223,30,1846,1846,803,28,1,1
17561,11,18,3,0,0,0,940,30,3556,3556,48,30,1,1
17562,52,6,2,0,1,0,1831,30,1030,1030,76,11,0,1
17563,11,7,1,0,0,0,41,1,66,66,3,25,0,1
17564,189,6,1,-1,1,0,296,19,4,4,4,18,1,0
17565,246,253,2,0,2,10,180,30,5987,5987,249,30,1,0
17566,386,5,1,0,15,4,2054,30,20907,20907,234,30,0,0
17567,1154,121,1,0,16,2,769,30,464,464,46,28,1,1
17568,271,6,1,0,0,0,915,30,3222,3222,38,30,0,1
17569,0,49,2,0,0,0,1367,19,26,26,32,3,1,1
17570,0,2,1,0,1,0,1457,30,123,123,2,8,1,1
17571,0,209,17,0,0,0,1055,7,123,123,6,1,0,1
17572,147,5,2,0,1,0,1954,30,186,186,4,30,1,1
17573,325,17,2,0,2,17,655,30,730,730,23,0,0,1
17574,320,7,1,0,1,59,131,30,5987,5987,248,10,0,0
17575,5,50,4,0,0,1,78,-1,3,3,7,5,0,1
17576,121,2,1,0,1,0,315,19,22,22,3,13,1,1
17577,17,79,2,0,0,0,757,30,14,14,45,30,0,1
17578,0,1,3,0,1,111,945,7,123,123,5,5,0,0
17579,0,265,15,0,0,0,756,17,10,10,22,6,1,1
17580,306,26,2,0,10,1,885,30,187,187,20,30,1,1
17581,0,41,1,0,9,8,816,30,2997,2997,391,14,0,1
17582,0,4,1,0,1,0,1518,30,713,713,5,19,1,1
17583,18,28,3,0,1,0,1366,30,141,141,2,30,1,0
17584,96,386,1,0,1,45,96,30,7,7,18,30,1,0
17585,86,12,1,0,0,0,351,30,12,12,12,0,0,1
17586,455,2,1,0,3,24,166,30,5987,5987,247,13,0,0
17587,0,70,11,0,0,0,249,-1,42,42,3,30,0,1
17588,102,236,10,0,0,0,761,30,152,152,13,16,1,1
